Data Figure 2.13a and 2.14a (3/3): Data series on posttax net income shares (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1932;39%;43%;38%;29%;30%;31%;47%;33%;36%;41%;40%;44%;40%;37%;41%;41%;41%;40%;41%;44%;37%;42%;50%;39%;37%;36%;26%;36%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;30%;31%;31%;31%;30%;31%;31%;30%;30%;27%;31%;47%;47%;32%;33%;33%;33%;32%;36%;34%;38%;36%;36%;36%;36%;36%;37%;40%;40%;40%;36%;41%;38%;31%;30%;30%;47%;32%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1933;39%;43%;38%;30%;30%;30%;47%;33%;36%;41%;40%;44%;40%;37%;41%;41%;41%;40%;41%;44%;37%;42%;50%;39%;36%;35%;26%;36%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;30%;31%;31%;31%;30%;31%;31%;30%;30%;27%;31%;47%;47%;32%;34%;33%;33%;33%;36%;34%;38%;36%;36%;36%;36%;36%;36%;40%;40%;40%;36%;41%;38%;30%;30%;30%;47%;32%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1934;39%;43%;37%;29%;30%;30%;47%;33%;36%;40%;40%;44%;40%;38%;40%;41%;40%;40%;41%;44%;36%;42%;50%;40%;36%;35%;26%;35%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;30%;30%;31%;31%;30%;31%;31%;30%;30%;27%;31%;47%;47%;32%;34%;33%;33%;33%;36%;34%;38%;36%;36%;36%;36%;36%;36%;40%;40%;40%;36%;41%;37%;30%;30%;30%;47%;32%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1935;39%;43%;38%;29%;30%;30%;47%;33%;35%;40%;40%;44%;40%;39%;40%;41%;40%;40%;41%;44%;37%;42%;50%;41%;36%;35%;25%;35%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;31%;31%;30%;30%;27%;31%;47%;47%;32%;34%;34%;33%;33%;36%;34%;38%;35%;36%;36%;36%;36%;36%;40%;40%;40%;36%;41%;38%;30%;30%;30%;47%;33%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;39%;43%;38%;30%;30%;30%;47%;34%;35%;39%;40%;44%;40%;40%;40%;41%;40%;41%;40%;44%;37%;42%;50%;41%;36%;35%;25%;35%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;31%;31%;30%;30%;27%;31%;47%;47%;33%;34%;34%;34%;34%;35%;33%;38%;35%;36%;36%;35%;36%;36%;40%;40%;40%;36%;41%;38%;30%;30%;30%;47%;33%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1937;39%;43%;39%;30%;30%;30%;47%;34%;35%;38%;40%;44%;40%;41%;40%;41%;40%;41%;40%;44%;38%;42%;50%;42%;36%;35%;25%;35%;33%;31%;32%;32%;29%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;47%;47%;33%;35%;34%;34%;34%;35%;33%;37%;35%;35%;35%;35%;35%;36%;40%;40%;40%;36%;41%;39%;30%;30%;30%;47%;33%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1938;39%;42%;39%;30%;30%;30%;47%;34%;36%;38%;40%;44%;40%;41%;40%;40%;40%;41%;40%;44%;38%;41%;49%;43%;36%;35%;25%;35%;33%;30%;32%;32%;29%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;47%;47%;33%;35%;35%;34%;34%;35%;33%;37%;35%;35%;35%;35%;35%;36%;40%;40%;40%;36%;41%;39%;30%;30%;30%;47%;33%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1939;39%;42%;38%;30%;30%;30%;47%;33%;36%;37%;40%;44%;40%;42%;40%;40%;40%;41%;40%;44%;36%;41%;49%;44%;35%;35%;25%;35%;33%;30%;31%;32%;29%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;47%;47%;33%;35%;35%;35%;34%;35%;33%;37%;35%;35%;35%;35%;35%;35%;40%;40%;40%;36%;41%;37%;30%;30%;30%;47%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1940;39%;42%;38%;30%;30%;30%;47%;34%;35%;37%;39%;44%;40%;43%;40%;40%;40%;42%;40%;44%;37%;41%;49%;44%;35%;35%;24%;35%;33%;30%;31%;32%;29%;26%;32%;32%;32%;29%;33%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;47%;47%;34%;36%;35%;35%;35%;35%;33%;37%;34%;35%;35%;35%;35%;35%;40%;40%;40%;36%;41%;38%;30%;30%;30%;47%;34%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1941;38%;42%;40%;29%;31%;30%;48%;34%;36%;37%;40%;44%;41%;43%;40%;41%;40%;42%;41%;44%;39%;42%;49%;44%;36%;35%;24%;35%;33%;30%;31%;33%;30%;26%;33%;33%;33%;29%;33%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;47%;48%;35%;37%;36%;36%;36%;35%;34%;37%;35%;35%;35%;35%;35%;36%;41%;40%;41%;37%;41%;40%;30%;31%;30%;48%;35%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1942;38%;42%;44%;29%;31%;30%;48%;33%;37%;37%;40%;44%;41%;43%;41%;41%;41%;42%;41%;44%;43%;43%;49%;44%;36%;35%;25%;35%;34%;30%;32%;33%;32%;26%;33%;33%;33%;29%;34%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;48%;48%;36%;38%;37%;37%;37%;36%;35%;37%;36%;36%;36%;36%;36%;36%;41%;41%;41%;37%;42%;43%;30%;31%;30%;48%;37%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1943;37%;43%;47%;30%;32%;30%;48%;33%;37%;37%;41%;44%;42%;43%;41%;42%;41%;42%;42%;44%;46%;43%;49%;43%;37%;35%;25%;35%;34%;30%;32%;34%;33%;26%;34%;34%;33%;29%;34%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;48%;48%;38%;39%;38%;38%;38%;36%;36%;37%;36%;37%;37%;36%;37%;37%;41%;41%;41%;38%;42%;46%;30%;31%;30%;48%;38%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1944;35%;43%;48%;30%;32%;30%;48%;35%;38%;37%;41%;44%;42%;44%;42%;42%;42%;42%;42%;45%;47%;44%;50%;43%;38%;35%;25%;35%;34%;30%;32%;34%;34%;26%;34%;34%;34%;29%;35%;30%;30%;30%;30%;30%;30%;31%;30%;30%;28%;30%;48%;48%;39%;40%;39%;39%;39%;37%;37%;38%;37%;37%;37%;37%;37%;38%;41%;41%;42%;39%;42%;47%;30%;32%;30%;48%;39%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1945;34%;43%;48%;31%;33%;30%;48%;39%;38%;37%;42%;44%;43%;44%;42%;43%;42%;42%;42%;45%;48%;45%;50%;43%;38%;35%;25%;35%;34%;31%;32%;35%;36%;26%;35%;35%;34%;29%;35%;30%;30%;30%;30%;30%;30%;30%;30%;30%;28%;30%;48%;48%;41%;41%;40%;40%;40%;38%;38%;38%;37%;38%;38%;38%;38%;38%;42%;41%;42%;40%;43%;48%;30%;32%;30%;48%;41%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1946;36%;45%;46%;31%;33%;30%;48%;42%;39%;37%;42%;44%;43%;44%;43%;43%;43%;43%;43%;45%;46%;45%;50%;42%;39%;35%;25%;35%;34%;31%;32%;35%;37%;26%;35%;35%;35%;29%;36%;30%;30%;30%;30%;30%;30%;30%;30%;30%;29%;30%;48%;48%;42%;42%;41%;41%;41%;38%;39%;38%;38%;38%;38%;38%;38%;39%;42%;42%;43%;40%;43%;46%;30%;32%;30%;48%;42%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1947;37%;46%;47%;30%;34%;30%;48%;43%;40%;37%;42%;44%;44%;44%;43%;43%;43%;43%;43%;46%;46%;46%;50%;42%;39%;35%;25%;35%;34%;31%;32%;36%;38%;26%;36%;36%;35%;29%;36%;30%;30%;30%;30%;30%;30%;30%;30%;30%;29%;30%;48%;48%;43%;43%;42%;42%;42%;39%;40%;38%;39%;39%;39%;39%;39%;39%;42%;42%;43%;41%;43%;46%;30%;33%;30%;48%;43%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1948;37%;46%;45%;30%;34%;30%;48%;44%;40%;37%;43%;44%;44%;44%;44%;44%;43%;43%;44%;46%;45%;47%;50%;42%;40%;35%;25%;35%;34%;31%;32%;36%;40%;26%;36%;36%;36%;29%;37%;30%;30%;30%;30%;30%;30%;30%;30%;30%;29%;30%;48%;48%;45%;44%;43%;43%;43%;39%;41%;38%;39%;40%;40%;39%;40%;40%;43%;42%;43%;41%;43%;45%;30%;33%;30%;48%;45%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1949;38%;46%;45%;31%;35%;30%;49%;46%;41%;37%;43%;44%;45%;45%;44%;44%;44%;43%;44%;46%;45%;47%;50%;41%;41%;35%;25%;35%;35%;31%;32%;37%;41%;26%;37%;37%;36%;29%;37%;30%;30%;30%;30%;30%;30%;30%;30%;30%;29%;30%;48%;48%;46%;45%;45%;44%;44%;40%;42%;38%;40%;40%;40%;40%;40%;41%;43%;42%;44%;42%;44%;45%;30%;34%;30%;48%;46%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1950;38%;46%;43%;31%;35%;30%;49%;44%;42%;38%;44%;44%;45%;45%;45%;45%;44%;43%;45%;46%;43%;48%;50%;41%;41%;35%;25%;35%;35%;31%;33%;37%;42%;26%;37%;37%;37%;29%;38%;30%;30%;30%;30%;30%;30%;30%;30%;29%;29%;30%;48%;49%;48%;46%;46%;45%;45%;41%;43%;38%;40%;41%;41%;41%;41%;41%;43%;43%;44%;42%;44%;43%;30%;34%;30%;49%;47%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1951;39%;46%;46%;31%;35%;30%;49%;44%;42%;38%;44%;44%;45%;45%;45%;45%;44%;43%;45%;46%;46%;48%;50%;41%;41%;36%;25%;35%;35%;31%;33%;37%;42%;26%;37%;37%;36%;29%;37%;29%;30%;30%;30%;29%;30%;30%;29%;29%;29%;30%;48%;49%;48%;46%;45%;45%;45%;40%;43%;39%;40%;41%;40%;40%;40%;41%;43%;43%;44%;42%;44%;46%;31%;34%;30%;48%;47%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1952;39%;46%;47%;32%;34%;30%;49%;45%;41%;39%;44%;44%;45%;45%;45%;45%;44%;43%;45%;46%;46%;48%;51%;42%;41%;36%;25%;34%;35%;31%;33%;36%;41%;27%;36%;36%;36%;29%;37%;29%;29%;29%;29%;29%;29%;30%;29%;29%;29%;29%;48%;49%;48%;46%;45%;45%;45%;40%;43%;39%;40%;40%;40%;40%;40%;41%;43%;43%;44%;42%;44%;47%;31%;33%;29%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1953;39%;46%;47%;32%;34%;30%;49%;45%;41%;39%;44%;44%;45%;45%;45%;45%;44%;43%;45%;46%;47%;48%;51%;42%;40%;36%;25%;34%;36%;31%;33%;36%;41%;27%;36%;36%;35%;29%;36%;29%;29%;29%;29%;28%;29%;29%;29%;28%;29%;29%;48%;49%;48%;46%;45%;45%;44%;40%;43%;39%;39%;40%;40%;40%;40%;40%;43%;43%;44%;42%;44%;47%;31%;33%;29%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1954;40%;46%;47%;32%;34%;30%;49%;44%;41%;40%;43%;44%;44%;45%;45%;45%;44%;43%;45%;46%;47%;48%;51%;43%;40%;36%;26%;33%;36%;32%;33%;35%;41%;27%;35%;35%;35%;30%;36%;28%;28%;28%;28%;28%;29%;29%;28%;28%;29%;29%;48%;49%;48%;46%;45%;45%;44%;39%;42%;39%;39%;40%;39%;39%;39%;40%;43%;43%;44%;42%;44%;47%;31%;33%;29%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1955;40%;46%;47%;32%;33%;29%;49%;44%;41%;40%;43%;44%;44%;45%;44%;45%;44%;43%;45%;46%;46%;48%;52%;43%;40%;36%;26%;33%;36%;32%;34%;35%;40%;27%;35%;35%;34%;30%;35%;28%;28%;28%;28%;28%;28%;28%;28%;28%;30%;28%;48%;48%;48%;46%;45%;45%;44%;39%;42%;39%;39%;39%;39%;39%;39%;40%;44%;43%;44%;42%;44%;46%;31%;33%;28%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1956;40%;46%;47%;33%;33%;29%;49%;43%;41%;41%;43%;45%;44%;45%;44%;45%;44%;42%;45%;46%;47%;48%;52%;44%;39%;36%;26%;32%;36%;32%;34%;34%;40%;28%;34%;34%;34%;30%;35%;27%;28%;28%;28%;27%;28%;28%;27%;27%;30%;28%;48%;48%;48%;45%;45%;44%;44%;39%;42%;39%;38%;39%;39%;39%;39%;39%;44%;43%;44%;42%;44%;47%;31%;33%;28%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1957;41%;46%;47%;33%;33%;29%;48%;42%;40%;42%;43%;45%;44%;46%;44%;45%;44%;42%;45%;46%;47%;48%;52%;44%;39%;37%;26%;32%;36%;32%;34%;34%;39%;28%;34%;34%;33%;30%;35%;27%;27%;27%;27%;27%;27%;28%;27%;27%;30%;27%;48%;48%;48%;45%;45%;44%;44%;38%;42%;40%;38%;39%;38%;38%;38%;39%;44%;44%;44%;42%;44%;47%;31%;32%;28%;48%;47%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;41%;46%;47%;33%;33%;28%;48%;42%;40%;42%;43%;45%;43%;46%;44%;45%;44%;42%;45%;46%;46%;47%;53%;44%;39%;37%;26%;31%;37%;32%;34%;33%;39%;28%;34%;33%;33%;30%;34%;27%;27%;27%;27%;27%;27%;27%;27%;26%;30%;27%;48%;48%;48%;45%;44%;44%;44%;38%;42%;40%;38%;38%;38%;38%;38%;39%;44%;44%;44%;42%;44%;47%;31%;32%;27%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1959;41%;46%;47%;33%;33%;28%;48%;40%;40%;43%;43%;45%;43%;46%;44%;45%;44%;42%;45%;46%;46%;47%;53%;45%;38%;37%;26%;31%;37%;32%;34%;33%;39%;28%;33%;33%;32%;30%;34%;26%;26%;27%;27%;26%;27%;27%;26%;26%;30%;27%;48%;48%;48%;45%;44%;44%;43%;38%;42%;40%;37%;38%;38%;38%;38%;38%;44%;44%;43%;42%;45%;47%;32%;32%;27%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1960;41%;47%;46%;33%;32%;28%;48%;38%;40%;43%;43%;45%;43%;46%;44%;45%;44%;42%;45%;46%;45%;47%;53%;45%;38%;37%;26%;30%;37%;33%;35%;32%;38%;29%;33%;32%;32%;30%;33%;26%;26%;26%;26%;26%;26%;27%;26%;26%;31%;26%;48%;48%;48%;45%;44%;44%;43%;37%;42%;40%;37%;38%;37%;37%;37%;38%;44%;44%;43%;42%;45%;45%;32%;32%;27%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1961;42%;47%;47%;33%;32%;28%;48%;32%;40%;43%;43%;45%;43%;46%;45%;45%;44%;42%;45%;46%;46%;47%;53%;45%;38%;37%;26%;30%;37%;33%;35%;32%;38%;29%;32%;32%;31%;30%;33%;26%;26%;26%;26%;26%;26%;27%;26%;25%;30%;26%;48%;48%;48%;45%;44%;44%;43%;37%;42%;40%;36%;37%;37%;37%;37%;38%;44%;44%;44%;42%;45%;47%;32%;32%;26%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1962;41%;47%;47%;33%;31%;28%;48%;32%;40%;44%;43%;45%;43%;46%;45%;45%;44%;42%;45%;46%;46%;47%;53%;45%;37%;37%;26%;30%;37%;32%;34%;31%;38%;29%;32%;31%;31%;30%;32%;26%;26%;26%;26%;26%;26%;26%;26%;25%;30%;26%;48%;48%;48%;45%;44%;44%;43%;36%;42%;40%;36%;37%;37%;36%;37%;37%;44%;44%;44%;41%;45%;47%;32%;31%;26%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1963;41%;47%;47%;33%;31%;28%;48%;33%;39%;44%;43%;45%;43%;46%;46%;45%;44%;42%;45%;46%;46%;47%;53%;45%;37%;37%;26%;30%;37%;32%;34%;31%;38%;29%;31%;31%;30%;30%;32%;26%;26%;26%;26%;25%;26%;26%;26%;25%;30%;26%;48%;48%;48%;45%;44%;44%;43%;36%;42%;41%;36%;36%;36%;36%;36%;37%;44%;44%;44%;41%;45%;47%;31%;31%;26%;48%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1964;41%;47%;47%;33%;31%;28%;48%;33%;39%;44%;44%;45%;44%;46%;46%;45%;44%;42%;45%;46%;46%;47%;53%;46%;37%;37%;26%;30%;37%;32%;34%;30%;38%;29%;31%;30%;30%;29%;31%;25%;26%;26%;26%;25%;26%;26%;26%;25%;30%;26%;47%;48%;48%;45%;44%;43%;43%;36%;42%;41%;35%;36%;36%;36%;36%;37%;44%;44%;44%;41%;45%;47%;31%;31%;26%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1965;41%;48%;47%;33%;31%;28%;47%;33%;39%;44%;44%;45%;44%;46%;46%;45%;44%;42%;45%;46%;46%;47%;53%;46%;36%;37%;25%;30%;37%;32%;34%;30%;38%;30%;30%;30%;29%;29%;31%;25%;26%;26%;26%;25%;26%;26%;25%;25%;30%;26%;47%;47%;47%;45%;44%;43%;43%;35%;42%;41%;35%;36%;35%;35%;36%;36%;44%;45%;44%;41%;45%;46%;31%;31%;26%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1966;41%;48%;47%;33%;30%;28%;47%;33%;39%;44%;44%;45%;44%;46%;47%;45%;44%;42%;45%;46%;46%;47%;54%;46%;36%;37%;25%;30%;37%;32%;34%;29%;38%;30%;30%;29%;29%;29%;30%;25%;26%;26%;26%;25%;26%;26%;25%;25%;30%;26%;47%;47%;47%;45%;44%;43%;43%;35%;42%;41%;35%;35%;35%;35%;35%;36%;44%;45%;44%;41%;45%;46%;31%;30%;26%;47%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;42%;48%;46%;32%;30%;27%;47%;30%;39%;44%;44%;45%;44%;46%;47%;46%;45%;42%;46%;46%;46%;47%;54%;46%;36%;37%;25%;30%;37%;32%;34%;29%;38%;30%;29%;29%;28%;29%;30%;25%;26%;25%;26%;25%;26%;26%;25%;25%;30%;26%;47%;47%;47%;45%;44%;43%;43%;35%;41%;41%;34%;35%;35%;35%;35%;36%;44%;45%;44%;41%;45%;46%;31%;30%;26%;47%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;42%;48%;46%;32%;30%;27%;47%;28%;38%;44%;44%;45%;44%;46%;47%;46%;45%;42%;46%;46%;46%;47%;54%;46%;35%;37%;25%;30%;37%;32%;34%;28%;38%;30%;29%;28%;28%;29%;29%;25%;26%;25%;26%;25%;25%;26%;25%;25%;30%;26%;46%;47%;47%;44%;44%;43%;43%;34%;41%;41%;34%;35%;34%;34%;34%;35%;44%;45%;44%;41%;45%;46%;31%;30%;26%;47%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1969;42%;48%;47%;32%;29%;27%;47%;28%;38%;45%;44%;45%;44%;46%;48%;46%;45%;42%;46%;46%;46%;47%;54%;46%;35%;37%;25%;30%;37%;32%;34%;28%;38%;30%;28%;28%;27%;29%;29%;25%;25%;25%;26%;25%;25%;26%;25%;25%;29%;26%;46%;46%;47%;44%;43%;43%;42%;34%;41%;42%;33%;34%;34%;34%;34%;35%;45%;45%;44%;41%;46%;46%;31%;30%;26%;46%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;42%;49%;45%;32%;29%;27%;47%;29%;38%;45%;44%;45%;45%;46%;48%;46%;45%;42%;46%;46%;44%;47%;54%;46%;35%;36%;25%;30%;37%;32%;34%;27%;38%;31%;28%;27%;27%;29%;28%;25%;25%;25%;26%;25%;25%;26%;25%;25%;29%;26%;46%;46%;47%;44%;43%;43%;42%;34%;41%;42%;33%;34%;34%;33%;34%;34%;45%;45%;44%;41%;46%;45%;31%;30%;26%;46%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1971;42%;49%;47%;32%;29%;28%;47%;29%;38%;45%;44%;45%;45%;46%;48%;46%;45%;42%;46%;46%;46%;47%;54%;46%;35%;37%;25%;29%;37%;32%;34%;28%;38%;31%;28%;28%;28%;29%;29%;26%;26%;26%;26%;25%;26%;28%;25%;26%;30%;26%;46%;47%;47%;44%;43%;43%;42%;34%;42%;42%;33%;34%;34%;34%;34%;34%;45%;45%;44%;41%;46%;46%;31%;30%;27%;46%;47%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;42%;49%;47%;32%;29%;29%;47%;28%;39%;45%;44%;45%;45%;46%;48%;46%;45%;43%;46%;46%;46%;47%;54%;46%;35%;37%;25%;29%;37%;32%;34%;29%;38%;31%;28%;29%;29%;29%;29%;27%;27%;26%;26%;26%;28%;29%;26%;28%;31%;27%;46%;47%;47%;45%;44%;44%;42%;35%;42%;42%;33%;35%;34%;34%;35%;34%;45%;45%;44%;41%;46%;46%;31%;30%;28%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;42%;49%;46%;32%;29%;30%;47%;27%;39%;45%;44%;45%;45%;46%;48%;46%;45%;43%;46%;47%;45%;47%;54%;47%;35%;37%;26%;29%;36%;33%;34%;29%;38%;32%;29%;30%;30%;29%;30%;28%;28%;27%;26%;27%;29%;31%;26%;30%;32%;27%;46%;48%;47%;45%;44%;44%;41%;36%;42%;42%;34%;36%;35%;34%;35%;34%;45%;45%;44%;41%;46%;46%;31%;31%;29%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1974;42%;48%;46%;32%;25%;31%;48%;28%;39%;45%;44%;45%;45%;46%;48%;46%;44%;43%;46%;47%;45%;47%;54%;47%;36%;37%;26%;29%;36%;33%;34%;30%;39%;32%;29%;31%;31%;29%;30%;30%;29%;27%;26%;27%;30%;33%;27%;31%;33%;28%;46%;48%;47%;45%;44%;44%;41%;37%;43%;42%;34%;36%;35%;34%;36%;34%;45%;46%;44%;41%;46%;46%;32%;31%;29%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;42%;48%;46%;32%;25%;32%;48%;28%;39%;45%;45%;45%;46%;46%;48%;46%;44%;43%;46%;47%;45%;47%;54%;47%;36%;37%;27%;29%;36%;34%;34%;31%;39%;33%;30%;32%;32%;29%;31%;31%;30%;28%;26%;28%;31%;34%;27%;33%;34%;29%;46%;49%;47%;45%;44%;44%;40%;38%;43%;42%;34%;37%;35%;34%;37%;33%;45%;46%;44%;42%;46%;46%;32%;31%;30%;47%;47%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
