Data Figure 2.13b and 2.14b (3/3): Data series on personal wealth (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet K1h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;20%;13%;17%;20%;20%;20%;35%;30%;32%;11%;36%;15%;13%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;29%;31%;20%;22%;25%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;9%;25%;27%;16%;19%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;20%;13%;17%;20%;20%;20%;35%;30%;32%;11%;36%;15%;13%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;29%;31%;20%;22%;25%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;9%;25%;27%;16%;19%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;19%;13%;17%;20%;20%;20%;35%;30%;32%;11%;36%;15%;12%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;22%;25%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;9%;25%;27%;16%;18%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;19%;13%;16%;20%;20%;20%;35%;30%;32%;11%;36%;15%;11%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;22%;25%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;9%;25%;27%;16%;18%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;19%;13%;16%;20%;20%;20%;35%;30%;32%;11%;36%;15%;13%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;22%;25%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;9%;25%;27%;16%;18%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;19%;13%;16%;20%;20%;20%;34%;30%;32%;11%;36%;15%;14%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;22%;24%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;10%;25%;27%;16%;18%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;19%;13%;16%;20%;20%;20%;34%;30%;32%;11%;36%;15%;16%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;22%;24%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;10%;25%;27%;17%;18%;20%;21%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;19%;13%;17%;20%;20%;20%;34%;30%;32%;11%;36%;15%;15%;4%;20%;20%;28%;15%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;21%;24%;25%;27%;35%;36%;27%;27%;27%;27%;27%;27%;18%;10%;25%;27%;17%;18%;20%;20%;21%;34%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;19%;13%;17%;20%;20%;20%;34%;30%;32%;11%;36%;15%;15%;4%;20%;20%;28%;14%;20%;23%;17%;21%;28%;29%;27%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;21%;24%;25%;27%;35%;36%;27%;27%;27%;27%;27%;26%;18%;10%;25%;27%;17%;18%;20%;20%;21%;33%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;19%;13%;17%;19%;20%;19%;34%;30%;32%;11%;36%;15%;15%;4%;20%;20%;28%;14%;20%;23%;17%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;31%;20%;21%;24%;25%;26%;35%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;17%;19%;20%;20%;21%;33%;29%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;19%;13%;17%;19%;20%;20%;34%;30%;32%;11%;36%;15%;15%;4%;20%;20%;27%;14%;20%;23%;18%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;30%;20%;21%;24%;24%;26%;35%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;17%;19%;20%;20%;21%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;19%;13%;17%;19%;20%;19%;34%;29%;32%;11%;36%;15%;15%;3%;20%;20%;27%;13%;20%;23%;18%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;37%;28%;30%;20%;21%;24%;24%;26%;35%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;16%;19%;20%;20%;21%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;19%;13%;18%;20%;20%;20%;34%;29%;32%;11%;36%;15%;15%;3%;20%;20%;27%;13%;20%;23%;18%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;36%;28%;30%;20%;21%;24%;24%;26%;35%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;16%;19%;20%;20%;21%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;18%;13%;18%;20%;20%;19%;34%;29%;31%;11%;36%;15%;15%;3%;20%;20%;27%;13%;20%;23%;18%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;36%;28%;30%;20%;21%;24%;24%;26%;35%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;16%;19%;20%;20%;21%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;19%;13%;18%;20%;20%;20%;34%;29%;31%;12%;36%;15%;15%;3%;20%;20%;27%;13%;20%;23%;18%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;22%;22%;22%;22%;22%;22%;22%;22%;22%;10%;20%;36%;28%;30%;20%;21%;24%;24%;26%;34%;36%;26%;26%;26%;26%;26%;26%;18%;10%;24%;27%;16%;19%;20%;20%;21%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;18%;13%;18%;20%;20%;20%;34%;29%;31%;12%;36%;15%;15%;3%;20%;20%;27%;12%;20%;23%;19%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;30%;20%;21%;24%;24%;26%;34%;35%;26%;26%;26%;26%;26%;26%;18%;10%;24%;26%;16%;20%;20%;20%;20%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;18%;13%;19%;19%;20%;20%;34%;29%;31%;12%;36%;15%;15%;3%;20%;20%;27%;12%;20%;23%;19%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;30%;20%;21%;23%;24%;26%;34%;35%;26%;26%;26%;26%;26%;26%;18%;10%;24%;26%;16%;20%;20%;20%;20%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;18%;13%;19%;19%;20%;20%;34%;29%;31%;12%;36%;15%;16%;3%;20%;20%;27%;12%;20%;23%;19%;21%;28%;29%;26%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;30%;20%;21%;23%;24%;26%;34%;35%;26%;26%;26%;26%;26%;26%;18%;10%;24%;26%;17%;20%;20%;20%;20%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;18%;13%;19%;20%;20%;20%;34%;29%;31%;12%;36%;15%;16%;3%;20%;20%;27%;11%;20%;22%;19%;21%;28%;29%;25%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;30%;20%;21%;23%;24%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;24%;26%;17%;20%;20%;20%;20%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;18%;13%;19%;20%;20%;20%;34%;29%;31%;12%;36%;15%;16%;3%;20%;20%;27%;11%;20%;22%;19%;21%;28%;29%;25%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;30%;20%;21%;23%;24%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;24%;26%;17%;20%;20%;20%;20%;33%;29%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;17%;13%;19%;19%;20%;19%;34%;29%;31%;12%;36%;15%;16%;3%;20%;20%;27%;11%;20%;22%;20%;21%;28%;29%;25%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;24%;26%;17%;20%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;17%;13%;19%;20%;20%;20%;34%;28%;31%;12%;36%;15%;16%;3%;20%;20%;27%;11%;20%;22%;20%;21%;28%;29%;25%;24%;20%;24%;20%;20%;20%;21%;21%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;23%;26%;17%;21%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;17%;13%;20%;20%;20%;20%;34%;28%;31%;12%;36%;15%;17%;3%;20%;20%;27%;10%;20%;22%;20%;21%;28%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;11%;23%;26%;17%;21%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;17%;13%;20%;20%;20%;19%;34%;28%;31%;12%;36%;15%;17%;3%;20%;20%;27%;10%;20%;22%;20%;21%;28%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;11%;23%;26%;17%;21%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;17%;13%;20%;20%;20%;19%;34%;28%;31%;12%;36%;15%;17%;3%;19%;20%;27%;10%;20%;22%;21%;20%;28%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;11%;23%;26%;17%;21%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;17%;13%;20%;20%;20%;19%;34%;28%;31%;12%;36%;15%;17%;3%;19%;20%;27%;9%;20%;22%;21%;20%;29%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;23%;26%;17%;21%;20%;20%;20%;33%;28%;32%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;17%;13%;21%;20%;20%;19%;33%;28%;31%;12%;36%;15%;16%;3%;19%;20%;27%;9%;20%;22%;21%;20%;29%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;23%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;23%;26%;17%;21%;20%;20%;20%;33%;28%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;17%;13%;21%;20%;20%;19%;33%;28%;30%;12%;36%;15%;16%;3%;19%;20%;27%;9%;20%;22%;21%;20%;29%;29%;25%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;22%;23%;25%;34%;35%;25%;25%;25%;25%;25%;25%;18%;10%;23%;26%;17%;22%;20%;20%;20%;33%;28%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;17%;13%;21%;20%;20%;18%;33%;28%;30%;12%;36%;15%;16%;3%;19%;20%;27%;9%;20%;22%;21%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;28%;29%;20%;20%;22%;23%;24%;34%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;26%;16%;22%;20%;20%;20%;33%;28%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;17%;13%;21%;20%;20%;19%;33%;28%;30%;12%;36%;15%;16%;3%;19%;20%;27%;8%;20%;22%;22%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;29%;20%;20%;22%;23%;24%;34%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;26%;16%;22%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;17%;13%;22%;20%;20%;19%;33%;28%;30%;13%;36%;15%;16%;3%;19%;20%;27%;10%;20%;22%;22%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;20%;22%;22%;24%;34%;35%;24%;24%;24%;24%;24%;24%;18%;10%;23%;26%;16%;22%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;17%;13%;22%;20%;20%;19%;33%;27%;30%;13%;36%;15%;16%;2%;19%;20%;27%;10%;20%;22%;22%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;20%;22%;22%;24%;34%;35%;24%;24%;24%;24%;24%;24%;18%;10%;23%;25%;16%;22%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;16%;13%;22%;20%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;22%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;20%;22%;22%;24%;34%;35%;24%;24%;24%;24%;24%;24%;18%;10%;23%;25%;16%;22%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;17%;13%;22%;20%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;22%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;18%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;16%;13%;22%;20%;20%;19%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;18%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;16%;13%;23%;20%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;16%;13%;23%;20%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;29%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;36%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;16%;13%;23%;20%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;28%;29%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;16%;13%;23%;19%;20%;18%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;28%;28%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;16%;13%;22%;20%;20%;19%;33%;27%;30%;13%;36%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;28%;28%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;16%;13%;22%;20%;20%;19%;33%;27%;30%;13%;35%;15%;15%;2%;19%;20%;27%;10%;20%;22%;23%;20%;27%;28%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;16%;13%;22%;20%;20%;20%;33%;27%;30%;13%;35%;15%;15%;2%;19%;20%;26%;10%;20%;22%;23%;20%;27%;28%;24%;23%;20%;23%;20%;20%;20%;21%;20%;20%;21%;21%;21%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;16%;13%;22%;20%;20%;19%;32%;26%;30%;13%;35%;15%;15%;2%;19%;20%;26%;10%;20%;22%;23%;20%;27%;27%;24%;23%;20%;23%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;22%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;16%;13%;22%;20%;20%;19%;32%;26%;30%;13%;35%;15%;15%;2%;19%;20%;26%;10%;20%;22%;22%;20%;27%;27%;24%;23%;20%;23%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;21%;21%;21%;21%;21%;21%;21%;21%;21%;10%;20%;35%;27%;28%;20%;19%;21%;22%;24%;33%;35%;24%;24%;24%;24%;24%;24%;17%;10%;23%;25%;16%;23%;20%;20%;20%;32%;27%;31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
