Data Figure 2.13a and 2.14a (1/3): Data series on posttax net income shares (top 10% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;25%;19%;20%;24%;25%;24%;22%;23%;23%;19%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;24%;22%;24%;24%;23%;24%;24%;22%;22%;22%;22%;22%;23%;23%;25%;24%;22%;22%;23%;22%;22%;22%;23%;22%;24%;24%;22%;22%;21%;21%;20%;21%;26%;21%;24%;22%;22%;22%;22%;23%;22%;24%;19%;19%;18%;22%;19%;20%;24%;23%;23%;22%;21%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2061;24%;19%;20%;24%;24%;23%;22%;23%;23%;19%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;24%;22%;24%;23%;23%;24%;23%;22%;22%;22%;22%;22%;22%;23%;25%;24%;22%;21%;22%;22%;22%;22%;23%;22%;24%;24%;22%;22%;21%;21%;20%;21%;26%;21%;24%;22%;22%;21%;22%;23%;22%;24%;19%;19%;18%;22%;19%;20%;24%;23%;23%;22%;21%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2062;24%;19%;20%;24%;24%;23%;22%;23%;23%;19%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;24%;22%;24%;23%;23%;24%;23%;22%;22%;22%;22%;22%;22%;23%;25%;24%;22%;21%;22%;22%;22%;22%;23%;22%;24%;23%;22%;21%;21%;21%;20%;21%;26%;21%;23%;22%;22%;21%;22%;22%;22%;24%;19%;19%;18%;22%;19%;20%;23%;23%;23%;22%;21%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2063;24%;19%;20%;24%;24%;23%;22%;23%;23%;19%;18%;19%;19%;19%;19%;19%;18%;18%;19%;20%;20%;19%;19%;19%;24%;22%;24%;23%;23%;24%;23%;22%;22%;22%;22%;22%;22%;23%;25%;23%;22%;21%;22%;22%;22%;22%;23%;22%;24%;23%;22%;21%;21%;21%;20%;21%;26%;21%;23%;22%;21%;21%;22%;22%;21%;24%;19%;19%;18%;22%;19%;20%;23%;23%;23%;22%;21%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2064;24%;19%;20%;23%;24%;23%;22%;22%;23%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;24%;21%;24%;23%;23%;23%;23%;22%;22%;22%;22%;22%;22%;22%;25%;23%;22%;21%;22%;22%;22%;22%;23%;22%;24%;23%;22%;21%;21%;21%;20%;21%;25%;21%;23%;22%;21%;21%;21%;22%;21%;24%;19%;19%;18%;22%;19%;20%;23%;23%;23%;22%;21%;23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2065;24%;19%;20%;23%;24%;23%;22%;22%;23%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;24%;21%;24%;23%;23%;23%;23%;22%;22%;22%;22%;22%;22%;22%;25%;23%;22%;21%;22%;22%;22%;21%;23%;22%;23%;23%;22%;21%;21%;20%;20%;21%;25%;21%;23%;22%;21%;21%;21%;22%;21%;24%;19%;19%;18%;22%;19%;20%;23%;23%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2066;23%;19%;20%;23%;23%;23%;22%;22%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;23%;23%;23%;23%;22%;21%;22%;22%;22%;22%;22%;24%;23%;22%;21%;22%;22%;22%;21%;22%;22%;23%;23%;22%;21%;21%;20%;20%;21%;25%;21%;23%;22%;21%;21%;21%;22%;21%;23%;19%;19%;18%;22%;19%;20%;23%;23%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2067;23%;19%;20%;23%;23%;23%;22%;22%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;23%;23%;23%;23%;22%;21%;22%;22%;22%;22%;22%;24%;23%;22%;21%;22%;22%;22%;21%;22%;22%;23%;23%;22%;21%;21%;20%;20%;21%;25%;21%;23%;22%;21%;21%;21%;22%;21%;23%;19%;19%;18%;22%;19%;20%;23%;23%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2068;23%;19%;20%;23%;23%;23%;21%;22%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;23%;22%;23%;23%;22%;21%;21%;22%;22%;22%;22%;24%;23%;21%;21%;22%;22%;22%;21%;22%;22%;23%;23%;22%;21%;21%;20%;20%;21%;25%;21%;23%;21%;21%;21%;21%;22%;21%;23%;19%;19%;18%;22%;19%;20%;23%;23%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2069;23%;19%;20%;23%;23%;22%;21%;22%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;22%;22%;23%;23%;22%;21%;21%;22%;22%;22%;22%;24%;23%;21%;21%;22%;22%;22%;21%;22%;22%;23%;23%;21%;21%;21%;20%;20%;21%;25%;21%;23%;21%;21%;21%;21%;22%;21%;23%;19%;19%;18%;22%;19%;20%;23%;22%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2070;23%;19%;20%;23%;23%;22%;21%;21%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;22%;22%;23%;22%;21%;21%;21%;21%;22%;22%;22%;24%;23%;21%;21%;22%;21%;21%;21%;22%;22%;23%;23%;21%;21%;21%;20%;20%;21%;24%;21%;22%;21%;21%;21%;21%;22%;21%;23%;19%;19%;18%;22%;19%;20%;23%;22%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2071;22%;19%;20%;22%;23%;22%;21%;21%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;22%;22%;23%;22%;21%;21%;21%;21%;21%;22%;22%;24%;22%;21%;21%;22%;21%;21%;21%;22%;21%;23%;22%;21%;21%;21%;20%;20%;21%;24%;21%;22%;21%;21%;21%;21%;22%;21%;23%;19%;19%;18%;21%;19%;20%;22%;22%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2072;22%;19%;20%;22%;23%;22%;21%;21%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;23%;21%;23%;22%;22%;23%;22%;21%;21%;21%;21%;21%;21%;22%;23%;22%;21%;21%;21%;21%;21%;21%;22%;21%;23%;22%;21%;21%;21%;20%;20%;21%;24%;21%;22%;21%;21%;21%;21%;21%;21%;23%;19%;19%;18%;21%;19%;20%;22%;22%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2073;22%;19%;20%;22%;22%;22%;21%;21%;22%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;22%;21%;23%;22%;22%;22%;22%;21%;21%;21%;21%;21%;21%;22%;23%;22%;21%;21%;21%;21%;21%;21%;22%;21%;22%;22%;21%;21%;21%;20%;19%;21%;24%;21%;22%;21%;21%;21%;21%;21%;21%;22%;19%;19%;18%;21%;19%;20%;22%;22%;22%;21%;21%;22%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2074;22%;19%;20%;22%;22%;22%;21%;21%;22%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;22%;21%;22%;22%;22%;22%;22%;21%;21%;21%;21%;21%;21%;21%;23%;22%;21%;21%;21%;21%;21%;21%;22%;21%;22%;22%;21%;21%;20%;20%;19%;20%;24%;20%;22%;21%;21%;20%;21%;21%;21%;22%;19%;19%;18%;21%;19%;20%;22%;22%;22%;21%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;22%;19%;20%;22%;22%;22%;21%;21%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;20%;20%;19%;19%;19%;22%;21%;22%;22%;22%;22%;22%;21%;21%;21%;21%;21%;21%;21%;23%;22%;21%;21%;21%;21%;21%;21%;22%;21%;22%;22%;21%;21%;20%;20%;19%;20%;24%;20%;22%;21%;20%;20%;21%;21%;21%;22%;19%;19%;18%;21%;19%;20%;22%;22%;21%;21%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2076;22%;19%;20%;22%;22%;22%;21%;21%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;20%;19%;19%;19%;22%;21%;22%;22%;22%;22%;22%;21%;21%;21%;21%;21%;21%;21%;23%;22%;21%;20%;21%;21%;21%;21%;21%;21%;22%;22%;21%;20%;20%;20%;19%;20%;23%;20%;22%;21%;20%;20%;21%;21%;20%;22%;19%;19%;18%;21%;19%;20%;22%;22%;21%;21%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2077;22%;19%;20%;22%;22%;21%;21%;21%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;20%;19%;19%;19%;22%;20%;22%;22%;22%;22%;22%;21%;21%;21%;21%;21%;21%;21%;23%;22%;21%;20%;21%;21%;21%;21%;21%;21%;22%;22%;21%;20%;20%;20%;19%;20%;23%;20%;22%;21%;20%;20%;20%;21%;20%;22%;19%;19%;18%;21%;19%;20%;22%;22%;21%;21%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2078;21%;19%;20%;22%;22%;21%;21%;20%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;20%;19%;19%;19%;22%;20%;22%;22%;21%;22%;22%;21%;20%;21%;21%;21%;21%;21%;23%;22%;21%;20%;21%;21%;21%;20%;21%;21%;22%;22%;21%;20%;20%;20%;19%;20%;23%;20%;22%;21%;20%;20%;20%;21%;20%;22%;19%;19%;18%;21%;19%;19%;22%;21%;21%;20%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2079;21%;19%;20%;22%;21%;21%;20%;20%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;22%;20%;22%;21%;21%;22%;21%;21%;20%;21%;21%;21%;21%;21%;22%;22%;21%;20%;21%;21%;21%;20%;21%;21%;22%;22%;21%;20%;20%;20%;19%;20%;23%;20%;21%;20%;20%;20%;20%;21%;20%;22%;19%;19%;18%;21%;19%;19%;22%;21%;21%;20%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2080;21%;19%;19%;21%;21%;21%;20%;20%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;22%;21%;21%;22%;21%;21%;20%;20%;21%;21%;21%;21%;22%;21%;21%;20%;21%;21%;21%;20%;21%;21%;22%;21%;20%;20%;20%;20%;19%;20%;23%;20%;21%;20%;20%;20%;20%;21%;20%;22%;19%;19%;18%;21%;19%;19%;21%;21%;21%;20%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2081;21%;19%;19%;21%;21%;21%;20%;20%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;22%;21%;21%;21%;21%;21%;20%;20%;20%;21%;21%;21%;22%;21%;20%;20%;21%;20%;20%;20%;21%;21%;21%;21%;20%;20%;20%;20%;19%;20%;22%;20%;21%;20%;20%;20%;20%;21%;20%;21%;19%;19%;18%;21%;19%;19%;21%;21%;21%;20%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2082;21%;19%;19%;21%;21%;21%;20%;20%;21%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;21%;21%;21%;21%;21%;20%;20%;20%;20%;20%;21%;21%;22%;21%;20%;20%;21%;20%;20%;20%;21%;20%;21%;21%;20%;20%;20%;20%;19%;20%;22%;20%;21%;20%;20%;20%;20%;21%;20%;21%;19%;19%;18%;20%;19%;19%;21%;21%;21%;20%;20%;21%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2083;21%;19%;19%;21%;21%;21%;20%;20%;20%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;21%;21%;21%;21%;21%;20%;20%;20%;20%;20%;20%;21%;22%;21%;20%;20%;20%;20%;20%;20%;21%;20%;21%;21%;20%;20%;20%;20%;19%;20%;22%;20%;21%;20%;20%;20%;20%;20%;20%;21%;19%;19%;18%;20%;19%;19%;21%;21%;21%;20%;20%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2084;20%;19%;19%;21%;21%;21%;20%;20%;20%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;21%;21%;21%;21%;21%;20%;20%;20%;20%;20%;20%;20%;21%;21%;20%;20%;20%;20%;20%;20%;20%;20%;21%;21%;20%;20%;20%;20%;19%;20%;22%;20%;21%;20%;20%;20%;20%;20%;20%;21%;19%;19%;18%;20%;19%;19%;21%;21%;20%;20%;20%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2085;20%;19%;19%;21%;21%;20%;20%;20%;20%;19%;18%;19%;18%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;21%;20%;21%;21%;20%;21%;21%;20%;20%;20%;20%;20%;20%;20%;21%;21%;20%;20%;20%;20%;20%;20%;20%;20%;21%;21%;20%;20%;20%;19%;19%;20%;22%;20%;21%;20%;20%;20%;20%;20%;20%;21%;19%;19%;18%;20%;19%;19%;21%;20%;20%;20%;20%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2086;20%;19%;19%;20%;20%;20%;20%;20%;20%;19%;18%;19%;18%;19%;19%;19%;18%;18%;19%;19%;19%;19%;19%;19%;20%;20%;21%;20%;20%;21%;20%;20%;20%;20%;20%;20%;20%;20%;21%;20%;20%;20%;20%;20%;20%;20%;20%;20%;21%;20%;20%;20%;19%;19%;19%;20%;21%;19%;20%;20%;20%;20%;20%;20%;20%;21%;18%;19%;18%;20%;19%;19%;20%;20%;20%;20%;20%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2087;20%;19%;19%;20%;20%;20%;20%;19%;20%;19%;18%;19%;18%;19%;19%;19%;18%;18%;19%;19%;19%;19%;19%;19%;20%;20%;21%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;20%;21%;20%;20%;19%;20%;20%;20%;20%;20%;20%;20%;20%;20%;19%;19%;19%;19%;20%;21%;19%;20%;20%;19%;19%;20%;20%;19%;20%;18%;19%;18%;20%;19%;19%;20%;20%;20%;20%;19%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2088;20%;19%;19%;20%;20%;20%;19%;19%;20%;19%;18%;19%;18%;19%;19%;19%;18%;18%;19%;19%;19%;19%;19%;19%;20%;19%;20%;20%;20%;20%;20%;20%;19%;20%;20%;20%;20%;20%;21%;20%;20%;19%;20%;20%;20%;19%;20%;20%;20%;20%;20%;19%;19%;19%;19%;19%;21%;19%;20%;20%;19%;19%;19%;20%;19%;20%;18%;19%;18%;20%;19%;19%;20%;20%;20%;19%;19%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2089;20%;19%;19%;20%;20%;20%;19%;19%;20%;19%;18%;19%;18%;19%;19%;18%;18%;18%;19%;19%;19%;19%;19%;19%;20%;19%;20%;20%;20%;20%;20%;20%;19%;19%;20%;20%;20%;20%;20%;20%;19%;19%;20%;19%;20%;19%;20%;20%;20%;20%;20%;19%;19%;19%;19%;19%;21%;19%;20%;19%;19%;19%;19%;20%;19%;20%;18%;19%;18%;20%;19%;19%;20%;20%;20%;19%;19%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2090;20%;19%;19%;20%;20%;20%;19%;19%;20%;19%;18%;19%;18%;19%;19%;18%;18%;18%;19%;19%;19%;18%;19%;19%;20%;19%;20%;20%;20%;20%;20%;20%;19%;19%;19%;19%;20%;20%;20%;20%;19%;19%;19%;19%;19%;19%;20%;19%;20%;20%;19%;19%;19%;19%;19%;19%;20%;19%;20%;19%;19%;19%;19%;20%;19%;20%;18%;19%;18%;19%;19%;19%;20%;20%;20%;19%;19%;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2091;19%;19%;19%;20%;20%;19%;19%;19%;19%;19%;18%;18%;18%;18%;19%;18%;18%;18%;19%;19%;19%;18%;19%;19%;20%;19%;20%;20%;20%;20%;20%;19%;19%;19%;19%;19%;19%;20%;20%;20%;19%;19%;19%;19%;19%;19%;19%;19%;20%;20%;19%;19%;19%;19%;19%;19%;20%;19%;20%;19%;19%;19%;19%;19%;19%;20%;18%;18%;18%;19%;19%;19%;20%;20%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2092;19%;18%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;18%;18%;18%;19%;19%;19%;18%;18%;18%;20%;19%;20%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;20%;18%;18%;18%;19%;18%;19%;19%;19%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2093;19%;18%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;19%;18%;18%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;19%;18%;19%;19%;19%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2094;19%;18%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;19%;18%;18%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;20%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;19%;18%;19%;19%;19%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2095;19%;18%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;19%;18%;19%;19%;19%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2096;19%;18%;18%;19%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;19%;18%;18%;18%;19%;18%;18%;19%;19%;19%;19%;19%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2097;19%;18%;18%;19%;19%;19%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;19%;19%;19%;19%;19%;19%;18%;19%;19%;19%;19%;19%;19%;19%;18%;18%;19%;19%;19%;18%;19%;19%;19%;19%;19%;18%;18%;18%;18%;18%;19%;18%;19%;19%;18%;18%;18%;19%;18%;19%;18%;18%;18%;19%;18%;18%;19%;19%;19%;18%;18%;19%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2098;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;18%;19%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2099;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2100;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;18%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
